,Time_Start_seconds,Day_Of_Year_day,Latitude_deg,Longitude_deg,Radar_Altitude_m,Static_Pressure_Pa,Time_Stop_seconds,Pressure_Altitude_ft,Static_Air_Temp_degreesCelcius,Static_Pressure_hPa,Solar_Zenith_Angle_deg,Smoke_flag_SCHWARZ_none,CH2O_ISAF_HANISCO_pptv,CH2O_CAMS_pptv_FRIED_pptv,HCHO_mod_ppmv
2019-08-26 18:31:00,66689.5,238,34.201496,-94.710509,930.72204,88789.833,66690.5,3608.8667,23.183333,887.89833,24.0,,2525.8275,3546.913,0.0035573635
2019-08-26 18:32:00,66749.5,238,34.18661,-94.628042,883.63552,88780.033,66750.5,3611.8333,23.218333,887.80033,24.0,,2484.845,3454.6346,0.0035312313
2019-08-26 18:33:00,66809.5,238,34.171737,-94.543153,873.59236,88764.45,66810.5,3616.5667,23.045667,887.6445,24.0,,2490.5517,3536.8,0.0035312313
2019-08-26 18:34:00,66869.5,238,34.156617,-94.462622,872.68304,89071.667,66870.5,3523.55,22.924167,890.71667,24.031667,,2579.6833,3540.0333,0.0034793196
2019-08-26 18:35:00,66929.5,238,34.141857,-94.385573,613.1052,92368.383,66930.5,2540.5167,25.311,923.68383,24.1,,3014.1367,4376.2075,0.0035526515
2019-08-26 18:36:00,66989.5,238,34.127108,-94.308572,451.88632,93683.5,66990.5,2153.6667,26.170333,936.835,24.1,,3278.8083,4536.5652,0.0035949801
2019-08-26 18:37:00,67049.5,238,34.111429,-94.231753,483.9335,93675.5,67050.5,2156.0167,26.037,936.755,24.108333,,3115.2342,4252.1591,0.0036159328
2019-08-26 18:38:00,67109.5,238,34.093564,-94.155543,483.22738,93931.783,67110.5,2081.7333,25.6365,939.31783,24.2,,3112.6433,4310.6047,0.0036283978
2019-08-26 18:39:00,67169.5,238,34.046481,-94.104569,326.8472,95843.0,67170.5,1531.1167,27.164,958.43,24.2,,3206.385,4554.4783,0.0046619056
2019-08-26 18:40:00,67229.5,238,34.02628,-94.054163,330.49972,95840.65,67230.5,1531.7667,27.276,958.4065,24.208333,,3097.7017,4226.8,0.0046619056
2019-08-26 18:41:00,67289.5,238,34.085243,-94.065725,314.8711,95975.35,67290.5,1493.2833,27.414167,959.7535,24.313333,1.0,4304.6417,5954.2667,0.0046619056
2019-08-26 18:42:00,67349.5,238,34.134775,-94.111251,352.24466,95069.417,67350.5,1753.15,26.552333,950.69417,24.4,1.0,3731.815,5079.75,0.0046407063
2019-08-26 18:43:00,67409.5,238,34.104246,-94.152631,307.2257,95605.567,67410.5,1599.2833,27.1665,956.05567,24.4,,3148.5558,4381.1176,0.0037024759
2019-08-26 18:44:00,67469.5,238,34.081422,-94.095035,314.82284,95945.2,67470.5,1501.85,27.343833,959.452,24.46,,3103.5242,4370.3265,0.0046619056
2019-08-26 18:45:00,67529.5,238,34.075608,-94.01715,302.47844,95949.833,67530.5,1500.5667,27.368,959.49833,24.505,,2886.35,4027.2353,0.0046619056
2019-08-26 18:46:00,67589.5,238,34.036589,-93.968559,270.83004,95974.95,67590.5,1493.3667,27.512833,959.7495,24.6,,2897.9492,4083.0833,0.0040560565
2019-08-26 18:47:00,67649.5,238,34.005638,-94.006491,281.71648,95942.35,67650.5,1502.7,27.481667,959.4235,24.6,,3005.1758,4172.0,0.0046619056
2019-08-26 18:48:00,67709.5,238,34.058556,-94.052102,318.78524,95953.217,67710.5,1499.5833,27.559667,959.53217,24.675,1.0,5421.5483,7434.1186,0.0046619056
2019-08-26 18:49:00,67769.5,238,34.122069,-94.083137,315.82106,95704.683,67770.5,1570.6667,27.253333,957.04683,24.79,1.0,4124.4325,5640.8333,0.0046679904
2019-08-26 18:50:00,67829.5,238,34.189228,-94.112549,318.17056,95158.35,67830.5,1727.2333,26.778833,951.5835,24.921667,1.0,3722.5817,5216.3,0.0046679904
2019-08-26 18:51:00,67889.5,238,34.258209,-94.142862,327.58634,94712.933,67890.5,1855.45,26.7215,947.12933,25.04,1.0,2962.8367,4211.3667,0.0035195882
2019-08-26 18:52:00,67949.5,238,34.325942,-94.17324,395.37132,93727.483,67950.5,2141.6833,26.097667,937.27483,25.161667,,2542.9167,3502.9333,0.003310384
2019-08-26 18:53:00,68009.5,238,34.346554,-94.233518,671.60648,90512.0,68010.5,3090.1,23.568333,905.12,25.2,,2521.4408,3485.3333,0.0031828885
2019-08-26 18:54:00,68069.5,238,34.300997,-94.299406,1352.6059,83817.167,68070.5,5165.2,20.3375,838.17167,25.2,,1323.5242,1834.05,0.0013188203
2019-08-26 18:55:00,68129.5,238,34.248843,-94.365735,1976.3664,78152.617,68130.5,7017.7333,17.483,781.52617,25.2,,996.575,1326.7209,0.00061088958
2019-08-26 18:56:00,68189.5,238,34.193879,-94.43357,2820.4566,71252.583,68190.5,9431.2833,12.578833,712.52583,25.253333,,709.86583,631.94872,0.00043091434
2019-08-26 18:57:00,68249.5,238,34.140926,-94.500874,3556.4496,65253.683,68250.5,11686.783,8.0388333,652.53683,25.3,,533.725,580.56522,0.00032975577
2019-08-26 18:58:00,68309.5,238,34.086689,-94.56983,3897.6071,62925.917,68310.5,12602.55,6.2773333,629.25917,25.3,,419.2575,651.03448,0.00035254972
2019-08-26 18:59:00,68369.5,238,34.032182,-94.639233,3919.3927,62963.6,68370.5,12587.467,6.4103333,629.636,25.3,,403.72167,646.72,0.00035254972
2019-08-26 19:00:00,68429.5,238,33.976599,-94.709792,3927.7011,62960.45,68430.5,12588.733,6.1225,629.6045,25.3,,428.175,586.37143,0.00035458041
2019-08-26 19:01:00,68489.5,238,33.920894,-94.780353,3910.3808,62964.483,68490.5,12587.117,6.1603333,629.64483,25.3,,406.45333,610.125,0.00035458041
2019-08-26 19:02:00,68549.5,238,33.866129,-94.849808,3902.4738,62965.633,68550.5,12586.65,6.3306667,629.65633,25.3,,376.16833,554.52941,0.00035334699
2019-08-26 19:03:00,68609.5,238,33.811985,-94.918127,3930.6754,62964.7,68610.5,12587.0,6.686,629.647,25.3,,377.795,547.86,0.00035334699
2019-08-26 19:04:00,68669.5,238,33.75835,-94.985741,3927.8712,62960.733,68670.5,12588.6,6.6708333,629.60733,25.3,,369.5475,455.28571,0.00034450006
2019-08-26 19:05:00,68729.5,238,33.705017,-95.05282,3915.6513,62963.433,68730.5,12587.517,6.7971667,629.63433,25.3,,344.32667,457.92593,0.00033672643
2019-08-26 19:06:00,68789.5,238,33.651453,-95.120436,3899.601,62964.917,68790.5,12586.917,6.6731667,629.64917,25.338333,,357.25833,491.64706,0.00033283245
2019-08-26 19:07:00,68849.5,238,33.596731,-95.189845,3594.5089,65398.85,68850.5,11629.65,8.7973333,653.9885,25.4,,434.875,661.56522,0.00033049603
2019-08-26 19:08:00,68909.5,238,33.538859,-95.262142,3009.6612,70089.067,68910.5,9852.4667,13.037667,700.89067,25.4,,547.8025,667.41463,0.0004028877
2019-08-26 19:09:00,68969.5,238,33.471551,-95.317376,2626.7537,73528.117,68970.5,8609.1167,14.431333,735.28117,25.4,,933.69917,1347.9268,0.00054208899
2019-08-26 19:10:00,69029.5,238,33.391586,-95.324084,2223.6074,77174.067,69030.5,7345.6,17.665833,771.74067,25.4,,962.81,1556.6667,0.00062217581
2019-08-26 19:11:00,69089.5,238,33.311232,-95.314455,1760.8093,81383.6,69090.5,5942.0333,20.599667,813.836,25.426667,,1035.875,1649.9333,0.00065503916
2019-08-26 19:12:00,69149.5,238,33.235355,-95.289894,1368.2396,85178.617,69150.5,4726.65,22.587167,851.78617,25.5,,1348.5375,2093.4,0.0025302607
2019-08-26 19:13:00,69209.5,238,33.189152,-95.326579,974.40496,88978.1,69210.5,3553.6,24.721667,889.781,25.521667,,2603.4842,4010.9667,0.0026127882
2019-08-26 19:14:00,69269.5,238,33.229453,-95.396655,580.40016,93049.8,69270.5,2340.2833,28.5195,930.498,25.641667,,2917.4442,4445.6,0.0027570389
2019-08-26 19:15:00,69329.5,238,33.286627,-95.453638,292.99154,95876.2,69330.5,1521.6833,31.2035,958.762,25.763333,,2704.8925,4026.95,0.003052165
2019-08-26 19:16:00,69389.5,238,33.350961,-95.487723,252.6665,96507.967,69390.5,1341.7333,31.764667,965.07967,25.918333,1.0,6687.63,8947.55,0.0031251768
2019-08-26 19:17:00,69449.5,238,33.419254,-95.502101,309.52694,95879.717,69450.5,1520.5833,31.3805,958.79717,26.065,1.0,4299.5275,6203.9,0.0032158147
2019-08-26 19:18:00,69509.5,238,33.487924,-95.516958,311.50052,95797.6,69510.5,1544.0333,31.4265,957.976,26.24,,2831.8733,4054.2,0.0030379412
2019-08-26 19:19:00,69569.5,238,33.511387,-95.567359,304.57394,95833.3,69570.5,1533.8333,31.495833,958.333,26.331667,,2849.1792,3866.2273,0.0030379412
2019-08-26 19:20:00,69629.5,238,33.470027,-95.556526,317.34252,95794.733,69630.5,1544.8667,31.465167,957.94733,26.425,,2803.5492,3940.9333,0.0032158147
2019-08-26 19:21:00,69689.5,238,33.460837,-95.478856,312.83402,95861.683,69690.5,1525.7333,31.322667,958.61683,26.555,,2834.5425,4132.75,0.0032158147
2019-08-26 19:22:00,69749.5,238,33.439822,-95.416723,314.2361,95869.717,69750.5,1523.4333,31.371333,958.69717,26.683333,,2511.1183,3566.4833,0.0029295555
2019-08-26 19:23:00,69809.5,238,33.390998,-95.442285,321.5005,95827.217,69810.5,1535.5667,31.2355,958.27217,26.738333,,2510.3442,3562.2333,0.0029295555
2019-08-26 19:24:00,69869.5,238,33.346807,-95.502291,332.48854,95713.583,69870.5,1568.0833,31.1725,957.13583,26.8,1.0,3714.2067,5447.9,0.003052165
2019-08-26 19:25:00,69929.5,238,33.294866,-95.523678,325.73214,95528.867,69930.5,1620.9667,30.9485,955.28867,26.856667,,3007.5483,4277.3167,0.003052165
2019-08-26 19:26:00,69989.5,238,33.30774,-95.482626,283.3624,95965.167,69990.5,1496.1667,31.349833,959.65167,27.01,,2701.255,3879.2333,0.003052165
2019-08-26 19:27:00,70049.5,238,33.378561,-95.484619,322.62826,95804.05,70050.5,1542.2833,31.303,958.0405,27.186667,1.0,5052.9225,7077.4667,0.0032158147
2019-08-26 19:28:00,70109.5,238,33.448695,-95.487082,338.6836,95568.7,70110.5,1609.4667,31.1695,955.687,27.361667,1.0,5032.2908,7165.95,0.0032158147
2019-08-26 19:29:00,70169.5,238,33.519252,-95.493498,324.38848,95529.583,70170.5,1620.7167,31.36,955.29583,27.548333,1.0,3006.655,4327.6167,0.0030379412
2019-08-26 19:30:00,70229.5,238,33.548803,-95.553216,569.24194,92980.917,70230.5,2360.4,29.007833,929.80917,27.668333,,2756.2608,3590.1364,0.0029994401
2019-08-26 19:31:00,70289.5,238,33.495406,-95.5849,974.75802,88963.617,70290.5,3558.15,25.256,889.63617,27.721667,,2784.5892,3702.3,0.0020416507
2019-08-26 19:32:00,70349.5,238,33.420335,-95.564227,1606.837,82797.433,70350.5,5489.9167,21.050167,827.97433,27.8,,1716.945,2418.7805,0.0025917618
2019-08-26 19:33:00,70409.5,238,33.343022,-95.54031,2385.535,75830.283,70410.5,7810.05,16.793333,758.30283,27.893333,,976.285,930.11765,0.00061923289
2019-08-26 19:34:00,70469.5,238,33.26477,-95.51638,3089.2928,69514.267,70470.5,10067.667,12.948167,695.14267,27.97,,559.7825,481.46154,0.00038762923
2019-08-26 19:35:00,70529.5,238,33.18275,-95.491328,3558.4917,65800.633,70530.5,11470.0,9.1851667,658.00633,28.048333,,505.77833,366.87719,0.00031781322
2019-08-26 19:36:00,70589.5,238,33.092599,-95.463824,3987.8914,62358.283,70590.5,12834.95,5.8128333,623.58283,28.121667,,375.17167,362.92308,0.00031595302
2019-08-26 19:37:00,70649.5,238,33.001434,-95.436194,4202.6942,60644.6,70650.5,13532.55,4.5218333,606.446,28.2,,328.21917,424.70455,0.00024362432
2019-08-26 19:38:00,70709.5,238,32.911148,-95.40846,4208.9349,60677.667,70710.5,13518.883,4.6883333,606.77667,28.3,,306.03917,316.76471,0.00024542736
2019-08-26 19:39:00,70769.5,238,32.823244,-95.382194,4227.0909,60571.45,70770.5,13562.833,4.5625,605.7145,28.385,,321.5325,345.09524,0.00024713023
2019-08-26 19:40:00,70829.5,238,32.73712,-95.356525,4230.4386,60605.6,70830.5,13548.65,4.4113333,606.056,28.475,,309.05667,400.85455,0.00024713023
2019-08-26 19:41:00,70889.5,238,32.652652,-95.331464,4147.1977,61240.383,70890.5,13288.6,4.823,612.40383,28.568333,,321.66667,325.2,0.00024810809
2019-08-26 19:42:00,70949.5,238,32.568199,-95.306636,3656.3325,65173.417,70950.5,11715.55,8.3756667,651.73417,28.665,,508.33417,605.54286,0.00029689114
2019-08-26 19:43:00,71009.5,238,32.484267,-95.28204,3157.2683,68723.15,71010.5,10358.583,11.971667,687.2315,28.763333,,524.225,661.40426,0.00042584914
2019-08-26 19:44:00,71069.5,238,32.402493,-95.258017,2681.6431,72655.383,71070.5,8921.8333,14.447667,726.55383,28.866667,,743.91583,965.34783,0.00059630466
2019-08-26 19:45:00,71129.5,238,32.320988,-95.233894,2216.6199,76885.3,71130.5,7443.1833,17.798,768.853,28.971667,,737.04333,1031.76,0.00058086385
2019-08-26 19:46:00,71189.5,238,32.247571,-95.19647,1871.3221,80319.517,71190.5,6289.8167,19.791833,803.19517,29.093333,,785.305,1063.6667,0.00073682086
2019-08-26 19:47:00,71249.5,238,32.183681,-95.175648,1563.3243,83316.3,71250.5,5317.25,20.227833,833.163,29.21,,1524.8342,1315.0,0.0033222144
2019-08-26 19:48:00,71309.5,238,32.116404,-95.182751,1230.4674,86638.05,71310.5,4270.6667,21.973667,866.3805,29.323333,,2370.9617,3409.5714,0.0037323539
2019-08-26 19:49:00,71369.5,238,32.049917,-95.163991,930.45534,89825.267,71370.5,3296.9,24.833167,898.25267,29.44,,2429.985,3670.6957,0.0036782091
2019-08-26 19:50:00,71429.5,238,31.984229,-95.138878,500.89308,94040.733,71430.5,2051.05,28.703167,940.40733,29.561667,,2530.4467,3651.2667,0.0037670599
2019-08-26 19:51:00,71489.5,238,31.92017,-95.135124,389.51154,95439.8,71490.5,1646.5333,30.085,954.398,29.681667,,2278.0142,3214.9833,0.003088817
2019-08-26 19:52:00,71549.5,238,31.889827,-95.107509,471.02014,94543.75,71550.5,1905.75,29.124,945.4375,29.838333,,2106.5542,3095.9333,0.0030729289
2019-08-26 19:53:00,71609.5,238,31.931594,-95.075701,537.82722,93549.3,71610.5,2194.1667,28.198333,935.493,30.048333,,2078.2217,3023.5167,0.0031800612
2019-08-26 19:54:00,71669.5,238,31.985724,-95.126151,326.1614,95800.75,71670.5,1543.2333,30.324,958.0075,30.211667,,2474.3658,3716.7167,0.0038022848
2019-08-26 19:55:00,71729.5,238,32.041832,-95.172966,493.91824,94275.9,71730.5,1984.15,29.0845,942.759,30.376667,,2444.1373,3606.1333,0.0037670599
2019-08-26 19:56:00,71789.5,238,32.09941,-95.151018,1074.9686,88280.983,71790.5,3766.8833,23.4875,882.80983,30.591667,,2537.7719,3379.3833,0.0038179823
2019-08-26 19:57:00,71849.5,238,32.117797,-95.063171,1685.1579,82146.25,71850.5,5694.8667,19.708667,821.4625,30.818333,,1441.555,1932.0,0.0010512167
2019-08-26 19:58:00,71909.5,238,32.117311,-94.964763,2225.0146,77360.767,71910.5,7282.65,18.32,773.60767,31.048333,,720.38167,861.90909,0.00052324799
2019-08-26 19:59:00,71969.5,238,32.12164,-94.867276,2768.1885,72353.5,71970.5,9030.0833,14.052167,723.535,31.283333,,757.7025,983.59574,0.00047943703
2019-08-26 20:00:00,72029.5,238,32.136363,-94.763846,3265.5942,68096.217,72030.5,10594.567,10.171167,680.96217,31.52,,599.705,629.16667,0.00041466716
2019-08-26 20:01:00,72089.5,238,32.1508,-94.653631,3814.6025,63905.3,72090.5,12215.65,6.5051667,639.053,31.775,,427.3675,504.375,0.00030389865
2019-08-26 20:02:00,72149.5,238,32.164602,-94.541493,4446.8974,59246.267,72150.5,14122.333,3.1123333,592.46267,32.02,,282.7725,261.35185,0.00024902655
2019-08-26 20:03:00,72209.5,238,32.177931,-94.430512,4957.8108,55841.25,72210.5,15587.617,1.6003333,558.4125,32.28,,239.4275,210.22222,0.00020144321
2019-08-26 20:04:00,72269.5,238,32.191658,-94.317227,4935.507,55751.283,72270.5,15627.15,1.5575,557.51283,32.526667,,242.6225,182.05263,0.00020219439
2019-08-26 20:05:00,72329.5,238,32.205193,-94.201619,4935.9287,55744.217,72330.5,15630.3,1.7583333,557.44217,32.791667,,239.75833,339.87179,0.00020219439
2019-08-26 20:06:00,72389.5,238,32.218997,-94.084374,4920.3966,55745.467,72390.5,15629.75,1.4845,557.45467,33.05,,240.02583,281.38889,0.00020199311
2019-08-26 20:07:00,72449.5,238,32.232589,-93.965885,4908.3722,55740.517,72450.5,15631.967,0.537,557.40517,33.308333,,268.9775,506.01887,0.00020037581
2019-08-26 20:08:00,72509.5,238,32.246239,-93.848085,4931.1916,55745.267,72510.5,15629.783,-0.12033333,557.45267,33.578333,,278.81083,493.64,0.00020156344
2019-08-26 20:09:00,72569.5,238,32.259443,-93.731802,4939.5151,55753.567,72570.5,15626.133,0.00033333333,557.53567,33.835,,284.3125,511.93333,0.00020278712
2019-08-26 20:10:00,72629.5,238,32.272377,-93.616979,4955.2174,55754.217,72630.5,15625.883,0.7395,557.54217,34.101667,,250.72833,347.6875,0.00020552361
2019-08-26 20:11:00,72689.5,238,32.285112,-93.503357,4956.0378,55759.083,72690.5,15623.733,1.3086667,557.59083,34.366667,,240.42333,284.70588,0.00020745362
2019-08-26 20:12:00,72749.5,238,32.297927,-93.390442,4936.1369,55760.1,72750.5,15623.267,1.1215,557.601,34.626667,,257.5875,259.82222,0.0002102735
2019-08-26 20:13:00,72809.5,238,32.321049,-93.281096,4925.1489,55753.45,72810.5,15626.183,2.0505,557.5345,34.896667,,225.685,277.57576,0.00021361679
2019-08-26 20:14:00,72869.5,238,32.345772,-93.172623,4942.8984,55756.033,72870.5,15625.083,1.7618333,557.56033,35.168333,,232.0025,223.68182,0.00021361679
2019-08-26 20:15:00,72929.5,238,32.355929,-93.059983,4931.3033,55751.683,72930.5,15626.95,2.292,557.51683,35.428333,,226.9125,247.43636,0.00021129008
2019-08-26 20:16:00,72989.5,238,32.365878,-92.94752,4925.9973,55753.1,72990.5,15626.383,2.4833333,557.531,35.698333,,225.095,210.84211,0.00022176401
2019-08-26 20:17:00,73049.5,238,32.375688,-92.835558,4924.5114,55768.417,73050.5,15619.6,2.4851667,557.68417,35.966667,,220.30583,212.08333,0.00022814258
2019-08-26 20:18:00,73109.5,238,32.385142,-92.725353,4713.2367,57210.7,73110.5,14989.45,1.9338333,572.107,36.23,,289.76417,288.52381,0.00029035078
2019-08-26 20:19:00,73169.5,238,32.394153,-92.619985,4242.4909,60774.917,73170.5,13482.883,3.3058333,607.74917,36.496667,,311.8125,333.94118,0.00029806071
2019-08-26 20:20:00,73229.5,238,32.403105,-92.513931,3609.3832,65721.433,73230.5,11505.55,7.346,657.21433,36.761667,,442.50333,491.7451,0.00035797697
2019-08-26 20:21:00,73289.5,238,32.412256,-92.405922,3118.6577,69804.15,73290.5,9955.1833,10.4285,698.0415,37.025,,657.0175,766.96875,0.0004401934
2019-08-26 20:22:00,73349.5,238,32.420507,-92.304577,2783.3244,72847.133,73350.5,8852.9667,12.4265,728.47133,37.295,,696.5675,809.32143,0.0005199514
2019-08-26 20:23:00,73409.5,238,32.42879,-92.205479,2317.5138,77015.917,73410.5,7398.9833,15.321,770.15917,37.555,,824.47333,1140.3091,0.00050365354
2019-08-26 20:24:00,73469.5,238,32.432791,-92.108673,1938.8988,80692.1,73470.5,6167.75,16.939167,806.921,37.811667,,934.70167,1098.3043,0.00058736897
2019-08-26 20:25:00,73529.5,238,32.402362,-92.025353,1529.9131,84622.517,73530.5,4902.6,19.797667,846.22517,38.046667,,1016.2575,1407.2619,0.00079516426
2019-08-26 20:26:00,73589.5,238,32.352987,-91.955299,1086.8762,89079.167,73590.5,3523.1333,22.508833,890.79167,38.268333,,1269.7683,1841.975,0.0014212477
2019-08-26 20:27:00,73649.5,238,32.363531,-91.877299,745.63732,92586.65,73650.5,2475.9,25.076667,925.8665,38.511667,,1579.3842,2429.0833,0.0018938826
2019-08-26 20:28:00,73709.5,238,32.422736,-91.831153,474.64726,95399.783,73710.5,1657.95,27.448833,953.99783,38.77,,1719.4442,2704.15,0.0021791004
2019-08-26 20:29:00,73769.5,238,32.439667,-91.757975,446.50914,95729.233,73770.5,1563.6,27.7435,957.29233,39.013333,1.0,9074.3008,12842.65,0.0021123057
2019-08-26 20:30:00,73829.5,238,32.441872,-91.676563,444.22822,95750.983,73830.5,1557.3667,27.989333,957.50983,39.271667,1.0,1683.6308,2559.45,0.0021591017
2019-08-26 20:31:00,73889.5,238,32.464887,-91.61186,443.4713,95761.117,73890.5,1554.4833,27.728333,957.61117,39.516667,,1921.3867,2732.6364,0.0020869114
2019-08-26 20:32:00,73949.5,238,32.493607,-91.651763,410.13126,96087.317,73950.5,1461.5,27.973167,960.87317,39.683333,,1997.0358,2827.1,0.0021854746
2019-08-26 20:33:00,74009.5,238,32.456341,-91.707528,289.94862,97394.0,74010.5,1090.8667,29.387833,973.94,39.828333,1.0,3316.9468,4620.5,0.0022067425
2019-08-26 20:34:00,74069.5,238,32.411711,-91.757078,278.50338,97518.233,74070.5,1055.8167,29.511833,975.18233,39.953333,,1677.865,2163.4167,0.0022067425
2019-08-26 20:35:00,74129.5,238,32.408664,-91.827343,259.50418,97728.017,74130.5,996.83333,29.5885,977.28017,40.086667,,1732.4592,2483.6833,0.0023736539
2019-08-26 20:36:00,74189.5,238,32.420814,-91.897106,246.90578,97877.85,74190.5,954.7,29.696167,978.7785,40.238333,,1768.1217,2431.75,0.0023522696
2019-08-26 20:37:00,74249.5,238,32.453917,-91.876846,256.8448,97770.167,74250.5,985.1,29.419167,977.70167,40.455,,1754.775,2363.7333,0.0023736539
2019-08-26 20:38:00,74309.5,238,32.447085,-91.798573,344.24874,96814.183,74310.5,1254.85,28.821333,968.14183,40.703333,1.0,2181.3667,3088.15,0.0023554475
2019-08-26 20:39:00,74369.5,238,32.442228,-91.720466,323.38264,97026.367,74370.5,1194.6667,29.063,970.26367,40.955,1.0,4481.2508,6383.8,0.0022067425
2019-08-26 20:40:00,74429.5,238,32.456441,-91.644015,325.79564,97009.633,74430.5,1199.4,29.044,970.09633,41.208333,,1777.7867,2233.7895,0.0022067425
2019-08-26 20:41:00,74489.5,238,32.499153,-91.637414,326.49922,97009.333,74490.5,1199.4667,28.725167,970.09333,41.433333,,2028.5008,2879.75,0.0022067425
2019-08-26 20:42:00,74549.5,238,32.477448,-91.696082,327.89876,96986.95,74550.5,1205.8167,29.014,969.8695,41.561667,1.0,2872.2875,4042.45,0.0022067425
2019-08-26 20:43:00,74609.5,238,32.422955,-91.734862,327.9648,96983.383,74610.5,1206.8333,29.186667,969.83383,41.713333,1.0,2897.7375,4235.25,0.0022067425
2019-08-26 20:44:00,74669.5,238,32.413345,-91.79798,309.23484,97184.467,74670.5,1149.9833,29.2735,971.84467,41.848333,,1734.7333,2552.5167,0.0023554475
2019-08-26 20:45:00,74729.5,238,32.468506,-91.838484,291.22624,97391.117,74730.5,1091.65,29.39,973.91117,42.035,1.0,2415.1667,3537.4667,0.0023554475
2019-08-26 20:46:00,74789.5,238,32.533182,-91.838423,286.1691,97439.017,74790.5,1078.1333,29.146,974.39017,42.255,1.0,2109.4375,3222.1667,0.0025257857
2019-08-26 20:47:00,74849.5,238,32.592624,-91.807536,288.1122,97412.683,74850.5,1085.5833,29.360167,974.12683,42.496667,1.0,3416.1883,4851.0833,0.0025257857
2019-08-26 20:48:00,74909.5,238,32.650691,-91.769597,286.24022,97427.833,74910.5,1081.3167,29.431833,974.27833,42.741667,1.0,2900.9983,4177.9333,0.0029627944
2019-08-26 20:49:00,74969.5,238,32.656838,-91.717214,268.40942,97474.717,74970.5,1068.0833,29.295167,974.74717,42.981667,1.0,4815.2075,6563.7833,0.0026391102
2019-08-26 20:50:00,75029.5,238,32.630897,-91.757463,294.12692,97334.883,75030.5,1107.5,29.343667,973.34883,43.14,1.0,7341.6867,10250.233,0.0029627944
2019-08-26 20:51:00,75089.5,238,32.625793,-91.824726,290.3728,97416.5,75090.5,1084.55,29.460167,974.165,43.271667,1.0,2765.29,3837.55,0.0029627944
2019-08-26 20:52:00,75149.5,238,32.566067,-91.828544,282.40228,97510.75,75150.5,1057.9333,29.3455,975.1075,43.448333,,2467.1058,3602.3167,0.0025257857
2019-08-26 20:53:00,75209.5,238,32.52324,-91.792212,285.99892,97463.05,75210.5,1071.35,29.363667,974.6305,43.66,,2035.3583,2955.3636,0.0025257857
2019-08-26 20:54:00,75269.5,238,32.569604,-91.750678,279.50922,97535.567,75270.5,1050.9333,29.3885,975.35567,43.903333,1.0,2626.7517,3810.0,0.0025257857
2019-08-26 20:55:00,75329.5,238,32.627359,-91.767411,276.88032,97540.0,75330.5,1049.6833,29.6055,975.4,44.108333,1.0,5275.7358,7580.7333,0.0029627944
2019-08-26 20:56:00,75389.5,238,32.647846,-91.833997,278.69388,97536.733,75390.5,1050.6,29.611833,975.36733,44.258333,,2639.6927,3774.3833,0.0029627944
2019-08-26 20:57:00,75449.5,238,32.659064,-91.893433,281.39136,97496.333,75450.5,1062.0,29.536333,974.96333,44.411667,,2336.7597,3527.2333,0.0030443426
2019-08-26 20:58:00,75509.5,238,32.684412,-91.846619,277.2791,97531.117,75510.5,1052.1667,29.683333,975.31117,44.658333,,2313.0683,3465.95,0.0029627944
2019-08-26 20:59:00,75569.5,238,32.649244,-91.785532,272.3896,97565.633,75570.5,1042.5167,29.7485,975.65633,44.891667,1.0,11370.248,16841.767,0.0029627944
2019-08-26 21:00:00,75629.5,238,32.587758,-91.756919,418.09162,96033.9,75630.5,1477.0333,28.224833,960.339,45.09,1.0,2878.81,4087.85,0.0024992803
2019-08-26 21:01:00,75689.5,238,32.57646,-91.697113,608.62718,94011.567,75690.5,2058.5833,26.302333,940.11567,45.33,1.0,2098.3642,3406.8636,0.0022094296
2019-08-26 21:02:00,75749.5,238,32.641167,-91.651724,507.99238,95058.133,75750.5,1756.1333,27.025167,950.58133,45.59,1.0,3137.0333,4396.9,0.002620395
2019-08-26 21:03:00,75809.5,238,32.708873,-91.637654,451.5485,95646.433,75810.5,1587.2167,27.420667,956.46433,45.82,1.0,3816.9767,5543.7,0.002620395
2019-08-26 21:04:00,75869.5,238,32.771848,-91.661888,453.05472,95622.283,75870.5,1594.15,27.202,956.22283,46.021667,,2377.84,3516.0167,0.0028993681
2019-08-26 21:05:00,75929.5,238,32.803538,-91.715718,451.1167,95628.55,75930.5,1592.35,27.402167,956.2855,46.183333,,2577.055,3809.7167,0.0028993681
2019-08-26 21:06:00,75989.5,238,32.765309,-91.767081,416.50158,96031.383,75990.5,1477.3667,27.9745,960.31383,46.338333,,2495.325,3722.9167,0.0030360236
2019-08-26 21:07:00,76049.5,238,32.728738,-91.726179,452.87692,95617.883,76050.5,1595.8,27.624667,956.17883,46.555,,2435.0077,3519.2273,0.0028993681
2019-08-26 21:08:00,76109.5,238,32.764222,-91.67096,723.20912,92800.517,76110.5,2412.0833,24.956667,928.00517,46.808333,,2349.4475,3298.2667,0.0028196452
2019-08-26 21:09:00,76169.5,238,32.833736,-91.642156,1420.0378,85827.033,76170.5,4533.35,19.917167,858.27033,47.055,,1562.9692,2456.6279,0.0021906907
2019-08-26 21:10:00,76229.5,238,32.900216,-91.603259,2291.2476,77506.233,76230.5,7236.8833,15.296333,775.06233,47.305,,795.13417,1057.5897,0.00050091767
2019-08-26 21:11:00,76289.5,238,32.97588,-91.613537,3178.8557,69794.317,76290.5,9970.1833,9.9951667,697.94317,47.521667,,588.945,928.0,0.00038424932
